Date,Market,OpenInterest,ProdLong,ProdShort,SwapLong,SwapShort,MMLong,MMShort,OtherLong,OtherShort,ChangeOI,ChangeMMLong,ChangeMMShort,MMNet,SwapNet,ProducerNet,OtherNet,SpecPressure,DealerPressure,ProdPressure,PsychophysicalPositioning,PP_signed,PositionShock,MMNet_EWM,PosMomentum,CrowdingIndex,DivergenceIndex
2021-07-06,,625552,34897,98197,66189,229404,146582,53578,135073,36025,17550.0,19774.0,-713.0,93004,-163215,-63300,99048,0.14867509016037037,-0.2609135611427987,-0.10119062843696447,-0.19867393983131185,-0.19867393983131185,1.3088908127033323,96420.85469439777,-3416.854694397771,0.3593309475430813,0.409588651303169
2021-07-13,,659997,36513,99920,65415,236550,152954,49965,134497,35832,34446.0,6373.0,-3613.0,102989,-171135,-63407,98665,0.15604464868779708,-0.2592966331665144,-0.09607164881052489,-0.08401266465039657,-0.08401266465039657,0.6346949040919638,96907.38397629424,6081.616023705763,0.42953364597028776,0.4153412818543115
2021-07-20,,659539,37197,103037,65708,244001,152783,43968,136613,36200,-458.0,-171.0,-5997.0,108815,-178293,-65840,100413,0.1649864526585994,-0.27032973031162677,-0.09982730361661706,-0.015971783771858084,-0.015971783771858084,0.3705504671218387,97789.42960767985,11025.57039232015,0.5046148973713183,0.4353161829702262
2021-07-27,,636396,35090,92747,66007,245536,147238,41427,135118,35229,-23143.0,-5545.0,-2541.0,105811,-179529,-57657,99889,0.16626597275909968,-0.2821026530650727,-0.09059924952388136,-0.03194579990753916,-0.03194579990753916,-0.1915586852979843,98383.62000711098,7427.379992889022,0.48576118926560113,0.44836862582417236
2021-08-03,,628660,38592,97143,71378,254806,149690,43028,133212,35548,-7737.0,2452.0,1601.0,106662,-183428,-58551,97664,0.16966563802373302,-0.2917761588139853,-0.09313619444532815,-0.012104738374120246,-0.012104738374120246,0.05425657685855685,98996.83333991758,7665.166660082425,0.5250374934133193,0.4614417968377183
2021-08-10,,628177,33559,82030,71743,222462,123203,72190,152806,34164,-483.0,-26486.0,29162.0,51013,-150719,-48471,118642,0.0812080034767271,-0.2399307838395866,-0.07716137330720482,-0.7318762372978679,-0.7318762372978679,-3.2453703197333823,95442.47531473849,-44429.47531473849,0.07390863767176037,0.32113878731631373
2021-08-17,,637788,35633,89609,72869,242192,134286,56637,158521,36790,9611.0,11083.0,-15554.0,77649,-169323,-53976,121731,0.12174735178460554,-0.2654847692336639,-0.08463000244595383,-0.29758244528133854,-0.29758244528133854,1.5156349553369817,94124.44010623934,-16475.440106239344,0.28983827165497955,0.3872321210182694
2021-08-24,,658332,37085,93984,72848,261116,145672,51080,165676,39762,20544.0,11386.0,-5556.0,94592,-188268,-56899,125914,0.14368434163917293,-0.28597728805526695,-0.08642903580564214,-0.092129841992291,-0.092129841992291,0.9616672410284143,94159.07417244384,432.92582755615877,0.4271898180049451,0.4296616296944399
2021-08-31,,639860,32481,89785,71753,268435,154196,55331,171388,41277,-18472.0,8523.0,4251.0,98865,-196682,-57304,130111,0.1545103616416091,-0.30738286500171913,-0.08955709061357171,-0.03823021398179258,-0.03823021398179258,0.2437511655397933,94507.66127078133,4357.338729218667,0.461829678569981,0.4618932266433282
2021-09-07,,636604,32006,88626,72139,263050,144717,61177,172961,40208,-3256.0,-9479.0,5845.0,83540,-190911,-56620,132753,0.13122757632688453,-0.29988972736583497,-0.08894069154450805,-0.19326133441076396,-0.19326133441076396,-0.869312955314039,93695.24191739013,-10155.241917390129,0.3375947468687933,0.4311173036927195
2021-09-14,,634212,30897,89019,72028,259872,146962,59567,172827,41319,-2393.0,2246.0,-1610.0,87395,-187844,-58122,131508,0.13780092461195942,-0.2961848719355673,-0.09164443435318159,-0.13326584644946043,-0.13326584644946043,0.21948950830454375,93228.55733091678,-5833.557330916781,0.41275298685511597,0.4339857965475267
2021-09-21,,623506,32299,82372,71667,242384,133328,71734,171272,37881,-10705.0,-13634.0,12167.0,61594,-170717,-50073,133391,0.09878653934364705,-0.2738016955730979,-0.08030877008400882,-0.4696650493256769,-0.4696650493256769,-1.4918358475790308,90885.25678788591,-29291.25678788591,0.17869422042401095,0.372588234916745
